"Ticket";"Symbol";"Type";"Open time";"Open price";"Size";"Close time";"Close price";"Profit/Loss";"Balance";"Sample type";"Close type";"MAE ($)";"MFE ($)";"Time in trade";"Comment"
"817";"BTCUSD";"Vender";"2024.02.04 17:00:00";"42860.10";"0.10000";"2024.02.04 17:30:00";"42860.10";"0.00";"17578.67";"IST";"MoveSL2BE";"-5.04";"6.16";"30m 0s";""
"818";"BTCUSD";"Vender";"2024.02.04 17:45:00";"42860.10";"0.10000";"2024.02.04 20:45:00";"42833.90";"2.62";"17581.29";"IST";"TrailingStop";"-4.02";"35.02";"3h 0m";""
"819";"BTCUSD";"Comprar";"2024.02.05 11:30:00";"43099.90";"0.10000";"2024.02.05 11:45:00";"43099.90";"0.00";"17581.29";"IST";"MoveSL2BE";"0.00";"4.30";"15m 0s";""
"820";"BTCUSD";"Comprar";"2024.02.05 12:30:00";"43106.40";"0.10000";"2024.02.05 14:45:00";"43106.40";"0.00";"17581.29";"IST";"MoveSL2BE";"0.00";"39.43";"2h 15m";""
"193";"BTCUSD";"Comprar";"2024.02.05 17:30:00";"42638.29";"0.10000";"2024.02.05 20:15:00";"42339.82";"-29.85";"17551.45";"IST";"SL";"-29.85";"17.59";"2h 45m";""
"828";"BTCUSD";"Comprar";"2024.02.05 17:30:00";"42605.90";"0.10000";"2024.02.05 18:00:00";"42605.90";"0.00";"17581.29";"IST";"MoveSL2BE";"0.00";"16.35";"30m 0s";""
"829";"BTCUSD";"Comprar";"2024.02.06 09:45:00";"42954.30";"0.10000";"2024.02.06 10:45:00";"42653.62";"-30.07";"17521.38";"IST";"SL";"-30.07";"9.74";"1h 0m";""
"834";"BTCUSD";"Comprar";"2024.02.06 13:00:00";"42757.20";"0.10000";"2024.02.06 20:00:00";"43240.90";"48.37";"17539.75";"IST";"Exit After X Bars";"-1.19";"57.84";"7h 0m";""
"194";"BTCUSD";"Vender";"2024.02.06 13:30:00";"42851.23";"0.10000";"2024.02.06 15:15:00";"43151.19";"-30.00";"17491.38";"IST";"SL";"-30.00";"9.26";"1h 45m";""
"835";"BTCUSD";"Vender";"2024.02.07 09:30:00";"42909.10";"0.10000";"2024.02.07 11:00:00";"42909.10";"0.00";"17539.75";"IST";"MoveSL2BE";"-24.18";"10.83";"1h 30m";""
"196";"BTCUSD";"Comprar";"2024.02.07 11:00:00";"42884.62";"0.10000";"2024.02.07 17:00:00";"43183.50";"29.89";"17569.64";"IST";"Exit After X Bars";"-5.72";"39.51";"6h 0m";""
"840";"BTCUSD";"Comprar";"2024.02.07 15:15:00";"43084.40";"0.10000";"2024.02.07 15:30:00";"43084.40";"0.00";"17539.75";"IST";"MoveSL2BE";"0.00";"6.20";"15m 0s";""
"841";"BTCUSD";"Comprar";"2024.02.07 16:00:00";"43059.90";"0.10000";"2024.02.07 16:15:00";"43059.90";"0.00";"17539.75";"IST";"MoveSL2BE";"0.00";"7.58";"15m 0s";""
"842";"BTCUSD";"Comprar";"2024.02.07 16:30:00";"43013.10";"0.10000";"2024.02.07 21:15:00";"44260.48";"124.74";"17694.38";"IST";"PT";"0.00";"124.74";"4h 45m";""
"844";"BTCUSD";"Comprar";"2024.02.08 09:30:00";"44656.00";"0.10000";"2024.02.08 09:45:00";"44656.00";"0.00";"17694.38";"IST";"MoveSL2BE";"0.00";"7.34";"15m 0s";""
"845";"BTCUSD";"Comprar";"2024.02.08 10:00:00";"44656.00";"0.10000";"2024.02.08 10:15:00";"44656.00";"0.00";"17694.38";"IST";"MoveSL2BE";"0.00";"15.61";"15m 0s";""
"847";"BTCUSD";"Comprar";"2024.02.08 12:00:00";"44750.20";"0.10000";"2024.02.08 12:15:00";"44750.20";"0.00";"17694.38";"IST";"MoveSL2BE";"0.00";"5.30";"15m 0s";""
"849";"BTCUSD";"Comprar";"2024.02.09 08:00:00";"46244.20";"0.10000";"2024.02.09 12:00:00";"47585.28";"134.11";"17828.49";"IST";"PT";"0.00";"134.11";"4h 0m";""
"857";"BTCUSD";"Vender";"2024.02.10 10:30:00";"47112.90";"0.10000";"2024.02.10 11:15:00";"47112.90";"0.00";"17828.49";"IST";"MoveSL2BE";"0.00";"27.44";"45m 0s";""
"859";"BTCUSD";"Comprar";"2024.02.10 12:45:00";"47202.70";"0.10000";"2024.02.10 16:45:00";"47202.70";"0.00";"17828.49";"IST";"MoveSL2BE";"-12.37";"14.71";"4h 0m";""
"212";"BTCUSD";"Comprar";"2024.02.10 13:30:00";"47155.59";"0.10000";"2024.02.10 19:30:00";"47460.50";"30.49";"17858.98";"IST";"Exit After X Bars";"-1.96";"33.51";"6h 0m";""
"860";"BTCUSD";"Comprar";"2024.02.10 17:00:00";"47266.10";"0.10000";"2024.02.10 18:45:00";"47266.10";"0.00";"17828.49";"IST";"MoveSL2BE";"-13.01";"3.55";"1h 45m";""
"861";"BTCUSD";"Comprar";"2024.02.11 08:00:00";"48209.50";"0.10000";"2024.02.11 08:15:00";"48209.50";"0.00";"17858.98";"IST";"MoveSL2BE";"0.00";"3.84";"15m 0s";""
"864";"BTCUSD";"Comprar";"2024.02.11 09:00:00";"48115.70";"0.10000";"2024.02.11 09:45:00";"48115.70";"0.00";"17858.98";"IST";"MoveSL2BE";"0.00";"8.08";"45m 0s";""
"865";"BTCUSD";"Comprar";"2024.02.11 10:00:00";"48137.00";"0.10000";"2024.02.11 13:15:00";"48137.00";"0.00";"17858.98";"IST";"MoveSL2BE";"-24.00";"29.84";"3h 15m";""
"213";"BTCUSD";"Vender";"2024.02.11 13:15:00";"48102.96";"0.10000";"2024.02.11 19:15:00";"48243.44";"-14.05";"17844.93";"IST";"Exit After X Bars";"-25.51";"18.34";"6h 0m";""
"868";"BTCUSD";"Vender";"2024.02.12 08:30:00";"48216.20";"0.10000";"2024.02.12 14:30:00";"48216.20";"0.00";"17844.93";"IST";"MoveSL2BE";"0.00";"53.09";"6h 0m";""
"869";"BTCUSD";"Comprar";"2024.02.13 08:00:00";"50033.50";"0.10000";"2024.02.13 09:00:00";"50033.50";"0.00";"17844.93";"IST";"MoveSL2BE";"-3.54";"9.07";"1h 0m";""
"215";"BTCUSD";"Vender";"2024.02.13 08:15:00";"50003.94";"0.10000";"2024.02.13 14:15:00";"49092.14";"91.18";"17936.11";"IST";"Exit After X Bars";"-21.14";"99.32";"6h 0m";""
"870";"BTCUSD";"Comprar";"2024.02.13 09:15:00";"50040.20";"0.10000";"2024.02.13 09:30:00";"50040.20";"0.00";"17844.93";"IST";"MoveSL2BE";"0.00";"4.27";"15m 0s";""
"872";"BTCUSD";"Vender";"2024.02.13 12:30:00";"49839.20";"0.10000";"2024.02.13 13:45:00";"49839.20";"0.00";"17844.93";"IST";"MoveSL2BE";"-6.15";"64.32";"1h 15m";""
"873";"BTCUSD";"Comprar";"2024.02.14 08:15:00";"49760.60";"0.10000";"2024.02.14 09:00:00";"51203.66";"144.31";"18080.42";"IST";"PT";"-0.21";"144.31";"45m 0s";""
"874";"BTCUSD";"Comprar";"2024.02.14 13:15:00";"51547.60";"0.10000";"2024.02.14 14:15:00";"51547.60";"0.00";"18080.42";"IST";"MoveSL2BE";"0.00";"22.45";"1h 0m";""
"875";"BTCUSD";"Comprar";"2024.02.14 15:15:00";"51648.10";"0.10000";"2024.02.14 15:45:00";"51648.10";"0.00";"18080.42";"IST";"MoveSL2BE";"0.00";"30.88";"30m 0s";""
"876";"BTCUSD";"Comprar";"2024.02.14 16:00:00";"51688.60";"0.10000";"2024.02.14 16:00:00";"51326.78";"-36.18";"18044.23";"IST";"SL";"-36.18";"0.41";"0s";""
"881";"BTCUSD";"Comprar";"2024.02.15 11:15:00";"52265.80";"0.10000";"2024.02.15 11:30:00";"52265.80";"0.00";"18044.23";"IST";"MoveSL2BE";"0.00";"21.76";"15m 0s";""
"882";"BTCUSD";"Comprar";"2024.02.15 11:45:00";"52265.80";"0.10000";"2024.02.15 12:00:00";"52265.80";"0.00";"18044.23";"IST";"MoveSL2BE";"0.00";"21.19";"15m 0s";""
"884";"BTCUSD";"Comprar";"2024.02.15 13:45:00";"52283.20";"0.10000";"2024.02.15 15:00:00";"52283.20";"0.00";"18044.23";"IST";"MoveSL2BE";"-19.40";"52.40";"1h 15m";""
"221";"BTCUSD";"Vender";"2024.02.15 15:00:00";"52297.88";"0.10000";"2024.02.15 21:00:00";"51684.64";"61.32";"18105.56";"IST";"Exit After X Bars";"-15.35";"70.45";"6h 0m";""
"886";"BTCUSD";"Vender";"2024.02.16 08:45:00";"51807.90";"0.10000";"2024.02.16 09:15:00";"51807.90";"0.00";"18105.56";"IST";"MoveSL2BE";"-1.84";"22.69";"30m 0s";""
"887";"BTCUSD";"Comprar";"2024.02.16 12:00:00";"52228.40";"0.10000";"2024.02.16 12:15:00";"52228.40";"0.00";"18105.56";"IST";"MoveSL2BE";"0.00";"3.60";"15m 0s";""
"888";"BTCUSD";"Comprar";"2024.02.16 12:30:00";"52228.40";"0.10000";"2024.02.16 13:30:00";"52228.40";"0.00";"18105.56";"IST";"MoveSL2BE";"0.00";"20.51";"1h 0m";""
"889";"BTCUSD";"Comprar";"2024.02.16 13:45:00";"52311.40";"0.10000";"2024.02.16 14:00:00";"52311.40";"0.00";"18105.56";"IST";"MoveSL2BE";"0.00";"23.39";"15m 0s";""
"222";"BTCUSD";"Vender";"2024.02.16 14:00:00";"52340.53";"0.10000";"2024.02.16 20:00:00";"51740.14";"60.04";"18165.60";"IST";"Exit After X Bars";"-4.26";"76.52";"6h 0m";""
"892";"BTCUSD";"Vender";"2024.02.17 12:00:00";"51666.30";"0.10000";"2024.02.17 12:15:00";"51666.30";"0.00";"18165.60";"IST";"MoveSL2BE";"0.00";"3.87";"15m 0s";""
"893";"BTCUSD";"Vender";"2024.02.17 13:00:00";"51618.60";"0.10000";"2024.02.17 19:00:00";"51262.24";"35.64";"18201.23";"IST";"TrailingStop";"0.00";"101.41";"6h 0m";""
"899";"BTCUSD";"Comprar";"2024.02.18 15:15:00";"51804.00";"0.10000";"2024.02.18 17:00:00";"51804.00";"0.00";"18201.23";"IST";"MoveSL2BE";"-16.12";"4.62";"1h 45m";""
"904";"BTCUSD";"Comprar";"2024.02.19 09:15:00";"52318.50";"0.10000";"2024.02.19 11:00:00";"52318.50";"0.00";"18201.23";"IST";"MoveSL2BE";"-18.56";"9.71";"1h 45m";""
"227";"BTCUSD";"Vender";"2024.02.19 10:15:00";"52190.76";"0.10000";"2024.02.19 16:15:00";"52049.04";"14.17";"18215.41";"IST";"Exit After X Bars";"-23.01";"19.71";"6h 0m";""
"905";"BTCUSD";"Comprar";"2024.02.19 12:15:00";"52321.10";"0.10000";"2024.02.19 12:45:00";"52321.10";"0.00";"18201.23";"IST";"MoveSL2BE";"-3.78";"9.96";"30m 0s";""
"911";"BTCUSD";"Comprar";"2024.02.19 15:45:00";"52096.20";"0.10000";"2024.02.19 16:45:00";"52096.20";"0.00";"18215.41";"IST";"MoveSL2BE";"-7.25";"9.42";"1h 0m";""
"228";"BTCUSD";"Comprar";"2024.02.19 17:15:00";"51907.56";"0.10000";"2024.02.19 23:15:00";"51926.40";"1.88";"18217.29";"IST";"Exit After X Bars";"-23.16";"25.75";"6h 0m";""
"914";"BTCUSD";"Vender";"2024.02.20 08:45:00";"51746.00";"0.10000";"2024.02.20 09:00:00";"51746.00";"0.00";"18217.29";"IST";"MoveSL2BE";"0.00";"5.64";"15m 0s";""
"230";"BTCUSD";"Vender";"2024.02.20 14:00:00";"52021.13";"0.10000";"2024.02.20 20:00:00";"52058.24";"-3.71";"18213.58";"IST";"Exit After X Bars";"-29.02";"129.28";"6h 0m";""
"925";"BTCUSD";"Comprar";"2024.02.21 08:15:00";"51678.80";"0.10000";"2024.02.21 08:30:00";"51678.80";"0.00";"18213.58";"IST";"MoveSL2BE";"0.00";"5.84";"15m 0s";""
"930";"BTCUSD";"Vender";"2024.02.21 13:15:00";"50999.70";"0.10000";"2024.02.21 14:30:00";"50999.70";"0.00";"18213.58";"IST";"MoveSL2BE";"-16.73";"26.89";"1h 15m";""
"235";"BTCUSD";"Comprar";"2024.02.21 15:15:00";"51083.70";"0.10000";"2024.02.21 19:00:00";"50726.11";"-35.76";"18142.11";"IST";"SL";"-35.76";"30.55";"3h 45m";""
"933";"BTCUSD";"Vender";"2024.02.21 16:00:00";"51012.10";"0.10000";"2024.02.21 16:45:00";"51369.18";"-35.71";"18177.87";"IST";"SL";"-35.71";"2.35";"45m 0s";""
"935";"BTCUSD";"Comprar";"2024.02.22 08:15:00";"51748.20";"0.10000";"2024.02.22 09:00:00";"51748.20";"0.00";"18142.11";"IST";"MoveSL2BE";"-11.83";"13.63";"45m 0s";""
"936";"BTCUSD";"Comprar";"2024.02.22 09:15:00";"51752.20";"0.10000";"2024.02.22 10:30:00";"51752.20";"0.00";"18142.11";"IST";"MoveSL2BE";"-9.14";"22.44";"1h 15m";""
"942";"BTCUSD";"Vender";"2024.02.22 12:15:00";"51612.30";"0.10000";"2024.02.22 15:30:00";"51572.72";"3.96";"18146.07";"IST";"TrailingStop";"-1.08";"72.16";"3h 15m";""
"943";"BTCUSD";"Comprar";"2024.02.22 16:30:00";"51532.00";"0.10000";"2024.02.22 17:30:00";"51532.00";"0.00";"18146.07";"IST";"MoveSL2BE";"-14.32";"8.40";"1h 0m";""
"944";"BTCUSD";"Vender";"2024.02.23 08:15:00";"51008.50";"0.10000";"2024.02.23 09:15:00";"51008.50";"0.00";"18146.07";"IST";"MoveSL2BE";"-0.51";"21.31";"1h 0m";""
"945";"BTCUSD";"Comprar";"2024.02.23 09:30:00";"50990.10";"0.10000";"2024.02.23 09:45:00";"50990.10";"0.00";"18146.07";"IST";"MoveSL2BE";"0.00";"2.55";"15m 0s";""
"948";"BTCUSD";"Vender";"2024.02.23 13:45:00";"50970.00";"0.10000";"2024.02.23 14:15:00";"50970.00";"0.00";"18146.07";"IST";"MoveSL2BE";"-7.88";"9.54";"30m 0s";""
"239";"BTCUSD";"Comprar";"2024.02.23 14:15:00";"51058.71";"0.10000";"2024.02.23 16:00:00";"50701.30";"-35.74";"18110.33";"IST";"SL";"-35.74";"22.84";"1h 45m";""
"949";"BTCUSD";"Comprar";"2024.02.23 14:45:00";"50962.20";"0.10000";"2024.02.23 15:00:00";"50962.20";"0.00";"18146.07";"IST";"MoveSL2BE";"0.00";"24.19";"15m 0s";""
"951";"BTCUSD";"Comprar";"2024.02.24 09:00:00";"50974.60";"0.10000";"2024.02.24 16:00:00";"51063.40";"8.88";"18119.21";"IST";"Exit After X Bars";"0.00";"14.76";"7h 0m";""
"952";"BTCUSD";"Comprar";"2024.02.24 16:00:00";"51085.90";"0.10000";"2024.02.24 23:00:00";"51518.70";"43.28";"18162.49";"IST";"Exit After X Bars";"0.00";"55.98";"7h 0m";""
"953";"BTCUSD";"Comprar";"2024.02.25 08:00:00";"51701.20";"0.10000";"2024.02.25 14:45:00";"51701.20";"0.00";"18162.49";"IST";"MoveSL2BE";"-20.04";"3.87";"6h 45m";""
"246";"BTCUSD";"Vender";"2024.02.25 08:45:00";"51602.70";"0.10000";"2024.02.25 14:45:00";"51714.24";"-11.15";"18151.34";"IST";"Exit After X Bars";"-12.73";"10.18";"6h 0m";""
"960";"BTCUSD";"Vender";"2024.02.26 11:30:00";"51106.50";"0.10000";"2024.02.26 12:30:00";"51106.50";"0.00";"18151.34";"IST";"MoveSL2BE";"0.00";"18.72";"1h 0m";""
"964";"BTCUSD";"Comprar";"2024.02.26 13:45:00";"51269.60";"0.10000";"2024.02.26 15:45:00";"52756.42";"148.68";"18300.02";"IST";"PT";"-8.62";"148.68";"2h 0m";""
"965";"BTCUSD";"Comprar";"2024.02.27 08:00:00";"56281.40";"0.10000";"2024.02.27 08:15:00";"56281.40";"0.00";"18300.02";"IST";"MoveSL2BE";"0.00";"4.55";"15m 0s";""
"966";"BTCUSD";"Comprar";"2024.02.27 09:00:00";"56260.60";"0.10000";"2024.02.27 12:45:00";"56768.23";"50.76";"18350.78";"IST";"TrailingStop";"-4.91";"114.45";"3h 45m";""
"967";"BTCUSD";"Comprar";"2024.02.27 13:00:00";"56856.90";"0.10000";"2024.02.27 13:15:00";"56856.90";"0.00";"18350.78";"IST";"MoveSL2BE";"0.00";"33.81";"15m 0s";""
"254";"BTCUSD";"Vender";"2024.02.27 13:15:00";"56879.83";"0.10000";"2024.02.27 14:30:00";"57277.99";"-39.82";"18310.96";"IST";"SL";"-39.82";"21.90";"1h 15m";""
"968";"BTCUSD";"Comprar";"2024.02.27 13:30:00";"56856.90";"0.10000";"2024.02.27 14:00:00";"56856.90";"0.00";"18350.78";"IST";"MoveSL2BE";"0.00";"33.23";"30m 0s";""
"255";"BTCUSD";"Vender";"2024.02.27 16:00:00";"56432.73";"0.10000";"2024.02.27 16:15:00";"56827.76";"-39.50";"18271.46";"IST";"SL";"-39.50";"23.85";"15m 0s";""
"970";"BTCUSD";"Comprar";"2024.02.28 12:15:00";"59231.30";"0.10000";"2024.02.28 14:45:00";"60949.01";"171.77";"18443.23";"IST";"PT";"-3.38";"171.77";"2h 30m";""
"972";"BTCUSD";"Comprar";"2024.02.29 08:00:00";"63020.60";"0.10000";"2024.02.29 08:15:00";"63020.60";"0.00";"18443.23";"IST";"MoveSL2BE";"0.00";"6.99";"15m 0s";""
"973";"BTCUSD";"Comprar";"2024.02.29 08:30:00";"62721.60";"0.10000";"2024.02.29 09:00:00";"62721.60";"0.00";"18443.23";"IST";"MoveSL2BE";"-23.53";"20.72";"30m 0s";""
"975";"BTCUSD";"Comprar";"2024.02.29 09:45:00";"62649.30";"0.10000";"2024.02.29 10:15:00";"62210.75";"-43.86";"18399.38";"IST";"SL";"-43.85";"8.03";"30m 0s";""
"976";"BTCUSD";"Comprar";"2024.02.29 10:45:00";"62649.30";"0.10000";"2024.02.29 11:00:00";"62649.30";"0.00";"18399.38";"IST";"MoveSL2BE";"0.00";"8.76";"15m 0s";""
"261";"BTCUSD";"Vender";"2024.02.29 15:45:00";"62756.32";"0.10000";"2024.02.29 17:30:00";"60936.39";"181.99";"18581.37";"IST";"PT";"-9.98";"181.99";"1h 45m";""
"978";"BTCUSD";"Comprar";"2024.03.01 08:15:00";"61527.40";"0.10000";"2024.03.01 15:15:00";"61926.10";"39.87";"18621.24";"IST";"Exit After X Bars";"0.00";"113.47";"7h 0m";""
"986";"BTCUSD";"Comprar";"2024.03.01 17:00:00";"61461.00";"0.10000";"2024.03.02 00:00:00";"62374.60";"91.36";"18712.60";"IST";"Exit After X Bars";"0.00";"172.41";"7h 0m";""
